"Flat 1,5/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4670000.0,405.0,304.0,35.0,10 Oct 2018
"Flat 3,26/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8260000.0,584.0,460.0,35.0,10 Oct 2018
"Flat 4,26/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6080000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 5,26/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8490000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 7,26/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5610000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,26/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5630000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,26/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5630000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 2,27/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8240000.0,579.0,440.0,35.0,10 Oct 2018
"Flat 6,27/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8090000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 7,27/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5650000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,27/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5670000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,27/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5670000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 4,28/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6170000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 5,28/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8610000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 6,28/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8140000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 7,28/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5690000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,28/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5710000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,28/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5710000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,28/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5710000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 1,29/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5330000.0,391.0,304.0,35.0,10 Oct 2018
"Flat 2,29/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8360000.0,579.0,440.0,35.0,10 Oct 2018
"Flat 3,29/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8430000.0,584.0,460.0,35.0,10 Oct 2018
"Flat 4,29/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6210000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 5,29/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8670000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 6,29/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8200000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 7,29/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5730000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,29/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5750000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,29/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5750000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,29/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5750000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 1,30/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5370000.0,391.0,304.0,35.0,10 Oct 2018
"Flat 2,30/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8420000.0,579.0,440.0,35.0,10 Oct 2018
"Flat 3,30/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8490000.0,584.0,460.0,35.0,10 Oct 2018
"Flat 5,30/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8730000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 7,30/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5770000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,30/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5790000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,30/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5790000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,30/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5790000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 4,31/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6300000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 5,31/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8790000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 6,31/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8320000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 7,31/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5810000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,31/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5830000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,31/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5830000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 1,32/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5440000.0,391.0,304.0,35.0,10 Oct 2018
"Flat 3,32/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8610000.0,584.0,460.0,35.0,10 Oct 2018
"Flat 4,32/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6340000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,32/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5870000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,32/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5870000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,32/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5870000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 2,33/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",9190000.0,579.0,440.0,35.0,10 Oct 2018
"Flat 3,33/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",9280000.0,584.0,460.0,35.0,10 Oct 2018
"Flat 4,33/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6710000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 5,33/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",9350000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 6,33/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8840000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 7,33/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6190000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,33/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6210000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,33/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6210000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,33/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6210000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,33/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6210000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,33/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6210000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,33/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6210000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 1,5/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4650000.0,399.0,304.0,35.0,10 Oct 2018
"Flat 3,5/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4900000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 4,5/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5150000.0,444.0,325.0,35.0,10 Oct 2018
"Flat 6,5/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7170000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 7,5/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7170000.0,589.0,454.0,35.0,10 Oct 2018
"Flat 8,5/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4970000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,5/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4970000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,5/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4970000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 2,6/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4660000.0,399.0,304.0,35.0,10 Oct 2018
"Flat 4,6/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5190000.0,444.0,325.0,35.0,10 Oct 2018
"Flat 7,6/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7220000.0,589.0,454.0,35.0,10 Oct 2018
"Flat 8,6/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5000000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,6/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5000000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 2,7/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4690000.0,399.0,304.0,35.0,10 Oct 2018
"Flat 3,7/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4970000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 4,7/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5230000.0,444.0,325.0,35.0,10 Oct 2018
"Flat 5,7/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7080000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 6,7/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7270000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 8,7/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5040000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,7/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5040000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,7/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5040000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 2,8/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4720000.0,399.0,304.0,35.0,10 Oct 2018
"Flat 4,8/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5260000.0,444.0,325.0,35.0,10 Oct 2018
"Flat 5,8/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7130000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 6,8/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7330000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 8,8/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5070000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,8/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5070000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,8/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5070000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 1,9/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4790000.0,399.0,304.0,35.0,10 Oct 2018
"Flat 2,9/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4750000.0,399.0,304.0,35.0,10 Oct 2018
"Flat 4,9/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5300000.0,444.0,325.0,35.0,10 Oct 2018
"Flat 6,9/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7380000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 7,9/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7380000.0,589.0,454.0,35.0,10 Oct 2018
"Flat 8,9/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5110000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,9/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5110000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,9/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5110000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 2,10/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4790000.0,399.0,304.0,35.0,10 Oct 2018
"Flat 5,10/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7230000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 6,10/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7430000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 7,10/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7430000.0,589.0,454.0,35.0,10 Oct 2018
"Flat 8,10/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5150000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,10/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5150000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,10/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5150000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 1,11/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4850000.0,399.0,304.0,35.0,10 Oct 2018
"Flat 2,11/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4820000.0,399.0,304.0,35.0,10 Oct 2018
"Flat 3,11/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5110000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 4,11/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5370000.0,444.0,325.0,35.0,10 Oct 2018
"Flat 5,11/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7280000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 6,11/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7480000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 7,11/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7480000.0,589.0,454.0,35.0,10 Oct 2018
"Flat 8,11/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5180000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,11/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5180000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,11/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5180000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 1,12/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4890000.0,399.0,304.0,35.0,10 Oct 2018
"Flat 2,12/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4860000.0,399.0,304.0,35.0,10 Oct 2018
"Flat 3,12/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5150000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 4,12/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5410000.0,444.0,325.0,35.0,10 Oct 2018
"Flat 8,12/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5220000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,12/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5220000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,12/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5220000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 2,13/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4890000.0,399.0,304.0,35.0,10 Oct 2018
"Flat 3,13/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5190000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 4,13/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5450000.0,444.0,325.0,35.0,10 Oct 2018
"Flat 6,13/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7590000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 8,13/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5260000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,13/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5260000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 1,14/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4960000.0,399.0,304.0,35.0,10 Oct 2018
"Flat 3,14/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5220000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 4,14/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5490000.0,444.0,325.0,35.0,10 Oct 2018
"Flat 5,14/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7430000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 6,14/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7640000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 7,14/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7640000.0,589.0,454.0,35.0,10 Oct 2018
"Flat 8,14/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5290000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,14/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5290000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,14/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5290000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 1,15/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4990000.0,399.0,304.0,35.0,10 Oct 2018
"Flat 2,15/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4960000.0,399.0,304.0,35.0,10 Oct 2018
"Flat 3,15/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5260000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 4,15/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5530000.0,444.0,325.0,35.0,10 Oct 2018
"Flat 6,15/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7700000.0,589.0,450.0,35.0,10 Oct 2018
